uid,chromatic_residual_chi2,chromatic_rank,phase_given_chromatic_chi2,phase_rank,remaining_chi2,post_source_chi2
P1646,26.489559508818157,3,4.023423108061561,2,68.50254360113492,99.01552621801464
P1647,10.18819328993307,3,0.25520455630483974,2,5.0314142969632965,15.474812143201202
P1648,1.431242969937932,3,0.40846289963586746,2,54.93011437337489,56.76982024294869
P1649,6.9806791420055365,3,6.140855010876562,2,71.5478320602885,84.6693662131706
P1650,2.0785088335748223,3,0.2756751006999043,2,38.1050145334926,40.45919846776732
P1651,7.184303556261977,3,12.733563602540977,2,124.43868523873111,144.35655239753407
P1652,12.132099930328597,3,0.6110244031245243,2,50.09365105544888,62.836775388902
P1653,1.0611412754372969,3,4.499079875563688,2,49.940539390288045,55.50076054128903
P1654,3.939185860603933,3,0.4720211587379064,2,46.465863568339245,50.877070587681075
P1655,1.7654530267353985,3,6.436998185744847,2,23.30960140493363,31.512052617413875
P1656,18.04495461146907,3,23.511009495047755,2,82.30309205879979,123.85905616531664
P1657,2.1771692355743415,3,19.24480429021562,2,20.412964064530875,41.834937590320834
P1658,12.008126585419461,3,0.2660692403283027,2,33.30025952630866,45.574455352056404
P1659,10.137131936837335,3,0.22129845850338337,2,75.40828268129695,85.76671307663769
P1660,4.980827345057787,3,8.550111890542091,2,61.51785009265117,75.04878932825105
P1661,17.3094505424772,3,0.6643823634881301,2,38.67416239521428,56.64799530117961
P1662,2.113673351361355,3,5.278886360340224,2,35.675350828556034,43.067910540257614
P1663,2.7359062085148,3,0.8597239715089336,2,64.61033700497917,68.20596718500292
P1664,1.3611380595028628,3,3.1757639951021632,2,63.12312781705463,67.66002987165966
P1665,9.880638486541436,3,3.112468916763205,2,12.684054738804981,25.677162142109626
P1666,12.896704967187341,3,1.5719885141524828,2,80.66900998964884,95.13770347098868
P1667,1.3217134658048477,3,0.5133576847695912,2,8.342431258076388,10.177502408650827
P1668,3.191846907032345,3,1.2582077191688479,2,49.71540132819816,54.165455954399356
P1669,7.0833338746915,3,3.2243127616305207,2,49.565917725328454,59.87356436165048
P1670,4.217136769154773,3,1.6239544326291804,2,9.167163362485228,15.008254564269173
P1671,58.39910924390047,3,0.4620070979347949,2,5.0882057191477195,63.94932206098298
P1672,4.678828548008791,2,1.1304377416886418,2,12.389573852870685,18.198840142568116
P1673,2.1059768408723682,1,16.105056758823228,2,0.5398073166930725,18.75084091638866
P1674,7.681225469003034,2,15.341752539937184,2,20.902442665116997,43.92542067405723
P1675,12.539800557279838,2,41.275968755077336,2,8.982178589010914,62.79794790136801
P1676,0.18354537217677025,2,1.4112817583044939,2,1.4893963553961153e-26,1.5948271304812638
P1677,5.35375535706763,2,10.295763592999194,2,5.790964295820667,21.440483245887485
P1678,2.0240891853019014,2,9.383924991476828,2,0.14586401186526465,11.553878188643994
P1679,2.9641791817965797,2,2.002722248373331,2,0.1504846907167884,5.1173861208866915
P1680,4.069408057331195,2,0.6089376218461677,2,0.08502079850318506,4.763366477680548
P1681,26.889241497015725,2,7.517668415806942,2,1.2301316105535762,35.637041523376226
P1682,8.230288668193717,2,0.9029111733623596,2,8.16572665339984e-27,9.133199841556044
P1683,3.439286427258304,3,0.08795472163651955,2,10.007918045593176,13.535159194488005
P1684,10.732490278757265,3,5.8860896198135935,2,22.698042173209778,39.31662207178063
P1685,0.6732725433674832,1,1.2119255605083157,2,12.806015326513652,14.691213430389451
P1686,2.5483904471205485,2,0.0,0,7.832672824387821e-30,2.5483904471205485
P1687,4.024626272914546,2,3.2169211877541537,2,2.3729251982851514,9.614472658953853
P1688,11.890713039333075,2,0.7434178489440059,2,11.796211601228194,24.430342489505275
P1689,9.335838428482422,3,1.480538824270904,2,3.9752050513678614,14.791582304121185
P1690,2.2599121541774383,2,2.48732212945481,2,1.8605711920845864,6.6078054757168365
P1691,1.0848437538862163,3,10.486724254330905,2,6.056028307508645,17.62759631572578
P1692,0.5834470770497632,3,11.541482820781649,2,3.8653518280713164,15.990281725902745
P1693,4.614159382411521,2,0.012143924150244314,2,1.9003130829988613,6.526616389560629
P1694,7.324484543828003,2,5.318843263964025,2,10.618523754191035,23.261851561983057
P1695,8.526124200596557,2,0.2358035253370656,2,13.666039118314401,22.427966844248026
P1696,2.7645190917883666,2,0.1036625320945208,2,0.91172411451583,3.779905738398717
P1697,3.090752461614222,1,0.4135106113210569,2,5.776222910718385,9.280485983653666
P1698,1.355818241021985,5,2.5896821718448297,2,8.308805222034794,12.254305634901606
P1699,1.177019653002155,3,2.639556406379983,2,2.8602755313563635,6.676851590738502
P1700,7.562784749743305,7,0.1499916126744484,2,14.443669392181775,22.15644575459954
D0000,33.867134380193136,3,11.918241155677705,2,132.12467373224155,177.91004926811237
D0001,49.126609675190466,4,1.5711405300284929,2,8.56022344112456,59.2579736463435
D0002,134.38732519541156,3,28.217282361941084,2,81.67219937224358,244.27680692959623
D0003,13.693334334874411,3,6.137917428413124,2,112.08094071543681,131.91219247872434
D0004,52.677582844999016,3,66.74523661868348,2,118.65579169755254,238.07861116123502
D0005,68.83929266394881,4,99.6700127307713,2,59.6169186855371,228.1262240802571
D0006,2.0599538118726417,3,18.836290743532114,2,172.0978969179846,192.9941414733893
D0007,64.390764554652,3,19.81039499641912,2,93.72927716196112,177.93043671303218
D0008,15.63600996921247,3,1.909055568261548,2,67.53442161599658,85.0794871534706
D0009,11.571780400312143,3,9.105613867034467,2,6.861233477753061,27.538627745099667
D0010,7.608992547037876,3,90.74107687714488,2,8.245660835136924,106.59573025931964
D0011,6057.247359107274,10,233.35133559282707,2,1191.0750130915815,7481.673707791674
D0012,17.92640231065637,3,15.656337933159241,2,10.489306322368488,44.072046566184085
D0013,28.87870067795925,4,5.118823268417238,2,103.9110177516106,137.90854169798712
D0014,53.19300370296592,3,3.2554703967593808,2,29.1274193846057,85.57589348433095
D0015,46.99070874362641,3,0.3251265427294796,2,58.6346614343691,105.95049672072501
D0016,825.384323461239,4,104.72782568878372,2,188.03540363505562,1118.1475527850796
D0017,9.189567372168682,3,1.5023090935253947,2,4.605244631874959,15.297121097569034
D0018,111.85509452178864,3,5.420464814364167,2,199.3477456570618,316.6233049932145
D0019,1822.8807301360039,11,95.11105569819664,2,775.3118868910244,2693.3036727252265
D0020,325.02278504852325,10,36.24144801799103,2,498.1153251072765,859.3795581737901
D0021,37.47672443783036,4,1.482995199546078,2,23.337465094675558,62.29718473205202
D0022,1216.025224153863,9,3.6615399234801087,2,325.9502964248708,1545.6370605022134
D0023,290.50405042688294,9,43.29471426252867,2,310.921622684852,644.7203873742642
D0024,16.907022829526177,3,24.555338543157017,2,15.58581162487786,57.048172997561025
D0025,211.56665917661505,5,206.4090981161001,2,2444.392497835572,2862.3682551282873
D0026,21.515705466785523,3,2.2329427295273985,2,13.69530746273816,37.443955659051085
D0027,30.793230296967167,3,6.022669493995726,2,23.063685535531047,59.879585326493924
D0028,79.49344971462676,3,1.268247958573797,2,79.91465286148164,160.67635053468229
D0029,113.54640784024345,3,83.0057127721917,2,121.26717976360315,317.8193003760383
D0030,13.253355674310894,3,152.15869983178203,2,71.81339107168543,237.22544657777823
D0031,47.42800553432508,4,15.487145294867545,2,76.17114911730948,139.08629994650215
D0032,5.1461264973326495,3,8.286811419655384,2,21.357632404486775,34.7905703214748
D0033,19.328552991622924,3,82.7618594115196,2,116.19659794066226,218.28701034380472
D0034,7.62895940984815,3,6.470007985258874,2,74.84093662749005,88.93990402259706
D0035,47.684239378013935,3,5.208041138527028,2,101.64158767243002,154.53386818897098
D0036,10.667557647624825,3,8.71043545224955,2,34.12537996731767,53.503373067192044
D0037,7.355369583692078,3,10.514878472054129,2,79.98201228027945,97.85226033602568
D0038,15.670401544320704,3,60.3195504964437,2,71.37734442516141,147.36729646592585
D0039,13.694990533710826,3,1.7926890457636104,2,11.44808340462103,26.93576298409548
D0040,3334.204062249671,10,122.24078617218605,2,1739.104517200587,5195.549365622447
D0041,5.371129870349217,3,34.623692516996464,2,51.70826537005448,91.70308775740013
D0042,11.356119886088099,3,5.794263842884961,2,9.547888022276494,26.698271751249557
D0043,19.834818702634195,3,9.710888716719818,2,55.03789748884468,84.58360490819868
D0044,197.07205617992125,3,59.93002287519019,2,394.92264209797526,651.9247211530868
D0045,1752.7351898264676,9,82.43341498796791,2,615.0350351878116,2450.2036400022466
D0046,40.18177732983707,3,0.934753047636928,2,28.123981210307647,69.24051158778164
D0047,14.94697465198716,3,48.54718092072169,2,38.095243588778274,101.58939916148711
D0048,26.020363937238496,3,21.59943611653104,2,96.68773351112739,144.30753356489691
D0049,581.5080105541659,9,259.12292869397794,2,990.2788659536131,1830.909805201758
D0050,62.70943150212902,4,28.113323757662016,2,22.551504862662707,113.3742601224536
D0051,37.37900222912459,3,0.45409123878075425,2,87.41170864195686,125.24480210986222
D0052,14.141919880918753,3,18.497389523062033,2,39.419006431122966,72.05831583510376
D0053,12.051676265971903,3,9.297703902429262,2,23.102268291859104,44.45164846026027
D0054,49.37966117116916,3,9.510369643858198,2,246.87082940764645,305.7608602226738
D0055,28.88180315514067,3,17.66186970305277,2,45.323300104387116,91.86697296258055
D0056,289.54953372743915,4,57.959455252630306,2,435.907317716748,783.4163066968174
D0057,8.800485813794456,3,2.0312332563446085,2,26.367107502748112,37.1988265728872
D0058,21.76911708058662,3,20.073959245836143,2,71.68397486503335,113.52705119145614
D0059,616.5326373154904,9,632.7393213246784,2,1633.5987438344848,2882.870702474654
D0060,25.187319789122174,3,5.732351925642249,2,49.26325465315795,80.18292636792238
D0061,51.460661211431535,4,240.48823500440238,2,472.239934322876,764.18883053871
D0062,105.26057542002135,9,3.976762060484977,2,391.5652066237438,500.8025441042502
D0063,8.667155731692338,3,2.20469899725301,2,31.100478850812472,41.972333579757816
D0064,14.59688861676437,3,5.0995920320259644,2,44.805474923709475,64.50195557249981
D0065,35.94879574157008,3,3.3471008131653495,2,62.15620854367068,101.45210509840608
D0066,57.035418529448265,4,31.626957561371608,2,44.69127767850977,133.35365376932967
D0067,5.1178979551751445,3,193.2156277292078,2,37.43585450331531,235.76938018769803
D0068,150.55108839917594,5,2.9836712168276396,2,340.7519481295023,494.286707745506
D0069,57.94362226121163,3,113.86424816779119,2,167.2482556325905,339.05612606159326
D0070,216.31769409362624,10,185.98165500616915,2,322.4461766675686,724.7455257673636
D0071,9.137768006501076,3,1.015096184145988,2,19.336456021570754,29.489320212217823
D0072,13.115276372365239,4,22.120360063872837,2,38.63752972463366,73.87316616087173
D0073,0.6865267205477289,2,10.6224280403614,2,42.38169796392055,53.69065272482968
D0074,112.41178563634674,4,0.4196843926659396,2,342.1929980194565,455.0244680484692
D0075,84.08166376883966,4,24.85484889708684,2,153.3140203123986,262.25053297832505
D0076,8.193567682649382,3,1.88383742749412,2,98.23295612181354,108.31036123195702
D0077,5.966689124308503,3,16.605073652638097,2,35.269922297952995,57.84168507489961
D0078,30.941830449627446,4,15.185186354671252,2,57.721095822220825,103.84811262651957
D0079,30.364253421825875,4,14.645971921326941,2,9.504144220131602,54.51436956328444
D0080,31.98612838925805,3,13.426400403100246,2,92.70544073526723,138.11796952762555
D0081,22.925650153106574,3,168.87640914716349,2,126.8815203422424,318.68357964251254
D0082,16.57382908937774,3,3.6424805947366705,2,57.79573516059724,78.01204484471164
D0083,3.32438542787584,3,4.927427359702262,2,13.664613706505413,21.91642649408352
D0084,30.912579584830635,3,13.601578100138449,2,94.56489918571502,139.07905687068407
D0085,4.109768635547607,3,17.989974632423067,2,19.127361543877804,41.2271048118485
D0086,57.64927761074811,3,10.720188902798641,2,202.97235817130465,271.3418246848514
D0087,23.088292299237953,3,12.393871318509808,2,194.9699540907514,230.4521177084992
D0088,599.2502801866646,9,73.01427692845378,2,212.29109000871438,884.5556471238328
D0089,19.499384538123113,3,210.11917673446746,2,173.50063773895644,403.1191990115468
D0090,85.27504677624131,4,6.323077025054817,2,94.13346983075319,185.73159363204934
D0091,105.5500331942703,4,72.85214365697537,2,78.99405654980798,257.3962334010538
D0092,37.30723797003675,3,11.965100013230035,2,140.08662921094768,189.3589671942145
D0093,42.594415180343624,3,11.217253335465879,2,52.438373430491716,106.25004194630122
D0094,29.100592327636,3,24.675084479423134,2,71.15828516892657,124.93396197598574
D0095,902.0795178443693,5,10.310454253476879,2,200.97640280225016,1113.3663749000966
D0096,46.53766379184816,3,66.94740906888818,2,220.11445224547253,333.59952510620894
D0097,2.7570619547175332,3,2.5167123969323355,2,19.728632732212915,25.00240708386278
D0098,13.348858982548009,3,23.820536114491695,2,115.90533606987816,153.07473116691784
D0099,173.31125666366916,9,13.126665853058501,2,276.8467493165161,463.28467183324375
D0100,43.605326272107966,3,20.722769378892245,2,351.7923325812782,416.12042823227847
D0101,8.259002025534071,3,19.82214655323723,2,115.68083650780869,143.76198508657995
D0102,2.052936982912239,3,6.403875455850949,2,34.9223572428594,43.379169681622585
D0103,16.86810848241635,3,73.39379020239915,2,54.840663455013356,145.10256213982888
D0104,59.19450897603117,3,13.992822042932731,2,53.09143328131623,126.2787643002802
D0105,43.72423512456245,3,33.857496013582534,2,71.76707020727393,149.3488013454189
D0106,145.86460092842967,4,3.969948824573112,2,179.1945106010843,329.0290603540871
D0107,66.39656164727603,3,14.199273262464583,2,31.849483980819432,112.44531889055999
D0108,4.153810822772946,3,7.0056824290614275,2,54.42832046973034,65.58781372156473
D0109,10.587314279343229,3,14.697076556750151,2,19.453216682065083,44.73760751815847
D0110,68.38550500682182,3,132.90751153689433,2,309.6137807708581,510.90679731457436
D0111,7.955789217556345,4,22.959242853057876,2,12.900611211054349,43.81564328166858
D0112,78.93697854041666,4,8.409577457449874,2,58.420275379683325,145.76683137754975
D0113,10.031408767142647,3,121.74443691471545,2,48.67805384976813,180.45389953162623
D0114,8.78191688750837,3,33.74745513221694,2,51.456488879060345,93.98586089878567
D0115,16.265076513588898,3,43.46271253617306,2,90.80261444715211,150.53040349691412
D0116,159.88184890609128,9,8.059047198866663,2,671.6915156569127,839.6324117618709
D0117,37.396093820682,3,6.036184673152597,2,65.18637916795606,108.61865766179064
D0118,3.0228421543651485,3,2.2022564406725835,2,15.052305357077879,20.277403952115616
D0119,27.06682106755384,3,2.402571623734047,2,46.149997810548236,75.61939050183612
D0120,103.09795799612851,5,4.115304390406086,2,82.80922259752278,190.02248498405731
D0121,44.86653079897876,3,16.42385255025696,2,33.459293109031776,94.74967645826747
D0122,683.9232449477196,10,4.200780445209703,2,278.8985146487502,967.0225400416791
D0123,30.11926801942023,3,1.0927976865159803,2,96.90710593430458,128.11917164024075
D0124,17.518772477327126,3,141.30480018652412,2,1399.1130685577934,1557.936641221645
D0125,0.4360288078982798,3,21.184354767772362,2,46.526159103041465,68.14654267871211
D0126,3.339969689318642,3,43.61028916175793,2,44.64133247133372,91.59159132241034
D0127,74.47680120883972,4,6.007212475296354,2,90.19429461832797,170.67830830246405
D0128,144.90480239705957,5,29.244544184980665,2,394.23476174090894,568.384108322949
D0129,130.69435838548435,9,173.00830073934748,2,119.187193474014,422.889852598846
D0130,17.86521821152275,3,9.75192643112498,2,20.997607341685285,48.61475198433297
D0131,8.136359806533099,3,20.23266405383479,2,53.6795177540912,82.04854161445908
D0132,2.4905361634540593,3,3.381447265106134,2,35.56637087807833,41.43835430663852
D0133,9.894647243633345,3,45.42794676507617,2,173.42532988046833,228.74792388917788
D0134,17.751965763203692,3,26.420934799111766,2,30.028829470405533,74.20173003272096
D0135,3.397761148593278,3,23.513669061064753,2,45.58733372283079,72.49876393248884
D0136,17.919047194494535,3,17.180664568257082,2,59.45915703905754,94.55886880180917
D0137,2.4592718126578323,3,18.88464061569751,2,50.808216651148605,72.15212907950395
D0138,28.296733800151145,3,46.30811111177136,2,59.7024274651346,134.30727237705716
D0139,5.533973801536684,3,0.6213987418698449,2,19.138521957509692,25.29389450091622
D0140,9.398731132546216,3,3.9794824917667513,2,53.250676427970724,66.62889005228368
D0141,19.858000359584082,3,19.76151157671552,2,17.43778203060244,57.057293966902044
D0142,0.7232251779692133,3,2.0673047704925698,2,26.719489077975968,29.510019026437746
D0143,4.215688057911997,3,7.690950719615235,2,13.693678824323035,25.60031760185028
D0144,11.244124577760399,3,2.879613837320993,2,75.46248862782267,89.58622704290406
D0145,73.22940272104951,3,1.250684054099585,2,36.496175029175056,110.9762618043241
D0146,17.029062394332545,3,19.075957711506337,2,48.36943626892489,84.47445637476375
D0147,35.34761150651455,4,12.963410617889101,2,16.730223979263492,65.04124610366716
D0148,22.26028298082884,3,42.42479091603683,2,94.30356396694872,158.98863786381438
D0149,16.32186511124219,3,11.107508366698278,2,23.880834211452193,51.31020768939265
D0150,16.492437989585042,3,19.878619591214417,2,36.85065272056007,73.22171030135951
D0151,1.4331258863464587,3,3.7985385029492953,2,62.16252353254401,67.39418792183976
D0152,14.372827458525006,3,17.853780485902124,2,3.559166248346499,35.78577419277364
D0153,6.687161921807751,5,8.389218424833492,2,68.07717891989142,83.15355926653262
D0154,10.737958896673549,3,0.31824508698707926,2,36.99935429486561,48.05555827852621
D0155,12.07155728535577,3,16.217279798544347,2,28.88646218454324,57.175299268443375
D0156,3.996994039870598,3,0.30755242523474857,2,37.54827154334789,41.85281800845324
D0157,16.467938699724304,3,1.9887643559139303,2,24.37729674172381,42.833999797362054
D0158,8.133244499533621,5,6.4475963865379375,2,47.61448082420178,62.19532171027332
D0159,9.249170159613287,3,3.126062751390721,2,46.48184239776054,58.85707530876456
D0160,157.62003388261763,10,39.42653792710746,2,211.62557815612516,408.6721499658502
D0161,280.35347407525484,11,61.80339908937637,2,409.7934305403499,751.9503037049811
D0162,15.967827124598687,3,2.573851987183557,2,15.364324961588817,33.906004073371044
D0163,23.69797381680446,3,1.7417801079402828,2,24.997997555275596,50.437751480020324
D0164,15.056502774644338,3,20.514039530156733,2,73.85986931032753,109.43041161512856
D0165,194.217312840149,9,45.72431681772167,2,169.41588794281992,409.35751760069047
D0166,9.147852381531635,3,21.256701916768208,2,23.7073349895297,54.11188928782955
D0167,32.097323215414164,4,2.636789557928185,2,78.2232999768452,112.95741275018753
D0168,13.053987182896929,3,0.6108158663581083,2,27.87217026920709,41.53697331846213
D0169,8.297163284366917,3,0.25540266384286137,2,37.05619779592807,45.608763744137846
D0170,17.820491337413966,3,2.20445008201449,2,56.3935476668082,76.41848908623665
D0171,5.142224141692681,3,7.399280983920388,2,37.9651318901419,50.50663701575494
D0172,2.208109500847997,3,2.373333533710665,2,25.658936225989518,30.240379260548178
D0173,5.67220957146922,3,3.17587539731953,2,21.892785123283097,30.74087009207185
D0174,19.731116156615457,3,11.401537600320358,2,78.87286717727427,110.00552093421004
D0175,22.83576295550868,3,26.33547363425693,2,50.495994335086245,99.66723092485184
D0176,23.33801336798325,3,16.062533361373518,2,12.68109530398413,52.081642033340884
D0177,9.985183806329175,3,4.458931407254329,2,30.135270739787586,44.57938595337107
D0178,6.844733267302825,3,0.587220519023703,2,49.30198205362346,56.73393583995001
D0179,25.96461626910781,3,7.71658325322814,2,118.93959088427691,152.62079040661285
D0180,16.637543078519307,3,3.725091814871714,2,32.8391658639992,53.20180075739024
D0181,1.424711527980443,3,10.415626405573237,2,24.99359929170502,36.833937225258694
D0182,6.881370721289683,3,61.80795176504091,2,37.137635145321354,105.82695763165201
D0183,3.3111091496876184,3,7.312022016357989,2,51.28683312065178,61.90996428669741
D0184,16.294695382113254,3,11.586268596628745,2,32.52393526385961,60.40489924260161
D0185,15.522678087530657,3,9.91191377075524,2,16.416182749173217,41.85077460745914
D0186,0.581519242887012,3,4.090647010661409,2,69.70912445607965,74.38129070962809
D0187,91.38129852480847,3,743.0845560050093,2,338.51806265437773,1172.983917184196
D0188,896.5621503722086,3,1494.7520832838381,2,1067.8127636052316,3459.1269972612786
D0189,2.8971329720523324,3,7.905303933932458,2,74.64855438085333,85.4509912868381
D0190,13.688816871419556,3,4.886726455586961,2,23.268185217463543,41.84372854447007
D0191,98.79178166430968,9,4.754461852149696,2,179.91181402588572,283.45805754234505
D0192,29.68258319802205,3,4.49750510256627,2,19.627906299386325,53.80799459997465
D0193,13.338729946504014,3,0.9049968114458362,2,39.925694737440466,54.16942149539034
D0194,13.062342992344378,3,20.34215513752293,2,33.10552216447192,66.51002029433923
D0195,4.2996587395101775,3,0.6902669791792597,2,37.31618768672345,42.30611340541289
D0196,12.151431705116506,3,0.8939867701908127,2,80.32243363541951,93.36785211072684
D0197,13.239736556743093,3,3.628044550259045,2,8.342307934829869,25.210089041832017
D0198,19.909082587825058,3,0.860269485330074,2,24.545992008655986,45.315344081811126
D0199,127.4571169417164,3,632.7152204702788,2,2001.2800097853371,2761.452347197333
D0200,82.84618665810896,3,30.021804905968168,2,71.33178099187487,184.1997725559518
D0201,56.558197278789855,3,5.3909432479013395,2,148.98476439749925,210.93390492419059
D0202,107.0580884405599,3,10.629062559929299,2,162.73965791208022,280.42680891256936
D0203,198.34619779774178,3,383.2943437703531,2,297.9401692601751,879.5807108282705
D0204,176.10532606340252,3,181.7231797726307,2,678.1897825427185,1036.0182883787518
D0205,72.49707873617456,3,47.69759536625369,2,86.21738719250344,206.4120612949317
D0206,1959.291511924493,3,2853.8306395464897,2,2497.82880093691,7310.950952407896
D0207,30.68479292276615,2,20.555666928836658,2,248.93989567871873,300.1803555303216
D0208,30.747266918522488,3,23.310432792469086,2,25.203509481406158,79.26120919239776
D0209,183.40789074003428,3,29.46451190148375,2,86.11350615761414,298.9859087991321
D0210,303.24132490247035,3,33.42408021506864,2,194.54793181408454,531.2133369316234
D0211,58.09036406368821,3,1.6331743095830418,2,81.28903377628045,141.0125721495517
D0212,8.525691787565679,3,55.149020230736475,2,317.381633660207,381.0563456785092
D0213,841.2673628440557,3,717.5979690375501,2,521.3082058396143,2080.173537721221
D0214,380.3541690335927,3,22.023277238237497,2,454.80425918618783,857.1817054580182
D0215,45.07245140318103,3,11.968704992095574,2,251.14806295173574,308.18921934701245
D0216,2357.2233974706587,2,162.44021440165852,2,783.5678613056574,3303.2314731779757
D0217,5.580634873966306,3,78.92956942904995,2,83.34696796872487,167.85717227174115
D0218,15.596319839608094,1,78.11335065945313,2,160.43675766831043,254.14642816737162
D0219,47.68818810668736,3,0.39137021108884146,2,18.971709745509944,67.05126806328617
D0220,4.528251419947843,3,3.1470909361606125,2,330.0920131834976,337.7673555396061
D0221,38.271079698171675,3,39.3838075195558,2,65.06376306538814,142.71865028311564
D0222,7.036182681285319,3,7.84312704585542,2,54.93662750944215,69.81593723658288
D0223,4.3081479962039175,3,30.591458568807756,2,104.34320376401635,139.24281032902803
D0224,50.46129513417926,3,90.99714468967757,2,239.69861541878907,381.15705524264587
D0225,7.258729361738284,2,22.293507118172325,2,111.0695394939727,140.62177597388333
D0226,34.47807593064425,2,8.74184949712512,2,50.14936250856748,93.36928793633683
D0227,80.98051469940455,3,25.3090873633603,2,53.49047947416358,159.78008153692852
D0228,14.394541850595498,3,8.333037225214667,2,22.50193922208826,45.22951829789843
D0229,38.87606175337754,3,32.995399484699085,2,163.09627490041552,234.96773613849217
D0230,21.604875072590154,3,12.462505983297486,2,127.78293298549896,161.85031404138658
D0231,118.91012845315034,3,26.505935111822243,2,37.43071807505801,182.84678164003057
D0232,2.479690182402824,3,4.441546170257816,2,55.20224206491147,62.12347841757208
D0233,24.135728655501946,3,51.327334261457125,2,47.27634955592562,122.7394124728847
D0234,3.8688495473167075,3,2.5828457206515707,2,18.20738575497636,24.659081022944637
D0235,95.69784014707807,3,156.28904301516278,2,151.5036690235982,403.4905521858392
D0236,20.992307719375802,3,19.349325643817807,2,68.26497530347515,108.6066086666688
D0237,26.8976786385638,3,1.4947756579093758,2,41.99437906516266,70.38683336163585
D0238,91.71974139727374,3,11.70445346818879,2,87.44067093735093,190.86486580281348
D0239,3.7236015718841826,3,1.379670925616284,2,33.831170415252835,38.93444291275329
D0240,4.6917891463030035,3,13.954656335504696,2,25.837946047227977,44.48439152903568
D0241,33.6067361917049,3,29.669666003234514,2,35.29993323492748,98.57633542986687
D0242,57.43036310775097,3,2.032630453578574,2,25.392205896211298,84.8551994575408
D0243,27.51610542121428,3,2.287124044594062,2,78.50479357979702,108.30802304560537
D0244,3.3447797021555,3,30.822784517914318,2,71.29596907773337,105.4635332978032
D0245,16.27320570711765,3,8.162158095433693,2,102.81943260982501,127.2547964123764
D0246,21.536795578937273,3,31.70545344223844,2,46.991529007540315,100.23377802871609
D0247,4.529654095059201,3,1.2745406115598623,2,68.89557052897109,74.69976523559016
D0248,53.35411241467759,3,23.594316110046588,2,64.63584959295285,141.58427811767694
D0249,8.639012061688796,3,2.99018829556557,2,26.550033802102735,38.179234159357094
D0250,14.562359747446305,3,7.4118499306123296,2,43.068717648262265,65.04292732632086
D0251,21.860641619395366,2,2.2575285416680577,2,25.99704106161499,50.11521122267842
D0252,16.486992031092285,3,0.19383245674699143,2,35.315988729922445,51.99681321776172
D0253,6.2552599914253735,3,0.40476139827948016,2,77.94779400509736,84.60781539480224
D0254,34.5128416956894,3,47.1130038197542,2,99.19112466081337,180.81697017625697
D0255,1374.6246454007696,3,593.5597961662529,2,570.6744152607764,2538.8588568277987
D0256,499.450889962257,3,629.8459411306771,2,1452.5041757951806,2581.8010068881135
D0257,18.71849703023439,3,29.94828738684822,2,192.30318057615588,240.96996499323853
D0258,40.755247096217325,3,4.115564862556325,2,24.640279250603033,69.5110912093767
D0259,26.52855933560065,3,1.4989603540837653,2,4.4674957189146753e-26,28.027519689684393
D0260,3.8783536390801228,3,0.4703960561224644,2,21.706203749376762,26.054953444579354
D0261,50.87170092739968,3,3.9018428926413424,2,56.02792726145119,110.80147108149221
D0262,0.5717214500666872,2,4.1382825667379946,2,9.357720506829981,14.067724523634665
D0263,2.9035428035516153,3,4.802146241797608,2,41.94289710306934,49.64858614841856
D0264,13.67619587653121,3,10.239998957855809,2,24.65812962590619,48.57432446029327
D0265,5.281671098438887,3,5.6729327759854815,2,50.98579167174699,61.94039554617136
D0266,2.7080644423854423,3,5.088450139030285,2,7.996847676642022,15.793362258057746
D0267,10.928514768964558,3,4.405523935822823,2,25.12611023421378,40.46014893900115
D0268,22.83583030639618,3,0.7536230235427822,2,1.9455067118913307,25.53496004183029
D0269,48.250992883825376,3,66.51486047261147,2,85.6380514056429,200.40390476207975
D0270,136.40139855770445,3,93.185389321592,2,180.18491938934508,409.77170726864125
D0271,2.8904169335194587,3,0.18433948102448103,2,60.0578625981475,63.13261901269144
D0272,1.6808024579896108,3,4.342201374036252,2,49.399466641354515,55.422470473380365
D0273,21.473700259108444,3,5.845542838712514,2,16.119694291799917,43.43893738962088
D0274,15.999918176345657,3,0.04763808959602681,2,86.78432668997557,102.83188295591725
D0275,6.206140375722642,3,1.6568409652106828,2,29.228457800406677,37.091439141340004
D0276,3.6806197574147803,3,1.9512347776433696,2,34.66815721979574,40.3000117548539
D0277,62.36375746585004,3,6.04295590727516,2,33.482891674823264,101.88960504794842
D0278,13.665425121520581,3,15.672517102012018,2,45.19002457562131,74.52796679915392
D0279,77.53896672133469,3,18.82638913229875,2,55.87520621723304,152.24056207086656
D0280,5.437699068960116,3,15.251517924435916,2,42.21172318895668,62.90094018235272
D0281,12.196479358031599,3,8.594078721601312,2,125.50060760465082,146.29116568428373
D0282,32.02918144751849,3,17.145999424693667,2,163.5432430546053,212.71842392681745
D0283,19.02324217928283,3,103.29115126126756,2,277.35486566622524,399.6692591067756
D0284,10.633597731323809,3,0.1721133772051717,2,5.0968721979469525,15.902583306475938
D0285,4.002973706787706,2,7.443001629898284,2,44.93515339809812,56.38112873478413
D0286,0.26413032791312147,3,22.55204887165414,2,35.315439865614394,58.13161906518165
D0287,15.961286046824178,3,28.961491994173386,2,40.75259787431165,85.67537591530923
D0288,2.163415007202526,3,0.5666167750776271,2,96.47406300596698,99.20409478824715
