x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
0.22083,-0.0205561,0.00608338,10.965,0.8056493540604909,0.7166396160920461,0.6812275329540516,1.222457319498062,,,,,0.0017871921466764,-0.2676612416961287,-0.1275555315951351,D0276
0.778,0.0231395,0.0621574,10.522,1.2631344119707744,2.141387234131495,0.8642369755383196,0.6782531237602234,,,,,-0.0011378442504114,-0.0918088684976133,-0.0087691006192471,D0277
-1.32814,0.0611395,0.021913,9.37,1.3703654845555624,1.1728306631247205,1.4084486858598118,1.1267330050468445,,,,,-0.0154959957478555,-0.348909368620224,-0.0791952545623644,D0279
0.23069,0.17607,0.0252974,11.276,1.3737604896227518,1.6424923956394195,1.1580253757279495,0.7047277569770813,,,,,0.0058510051047566,-0.0318595274612396,0.3950130672237719,D0281
0.86285,-0.0794025,0.00798724,7.683,2.515456946690877,0.4837549149990082,0.8355779031227375,0.9806335121393204,,,,,0.0019312891747728,-0.0302249194040019,-0.1719407264681649,D0283
-2.26915,-0.108142,0.0221231,10.058,1.419960335890452,1.197152133782705,1.275913616706585,1.2501979103455176,,,,,0.0181661990258,0.2700872356498789,0.2193806459472398,D0284
-0.577731,-0.0828539,0.0232434,10.144,1.4321141521135965,1.2015234380960464,1.2819283275768674,1.3032154273986816,,,,,-0.0111924909264109,-0.1266006010895884,-0.0416994542247266,D0285
0.41233,0.0210076,0.02336,10.483,1.435112460454305,1.236525227626165,1.0318433313534177,1.2117353280385337,,,,,-0.0100549913212146,0.0168577871542441,0.1251013639994198,D0286
1.82722,0.16304,0.00955262,10.096,2.477866651614507,0.428390638033549,0.689790992901243,0.6974081434309483,,,,,-0.0539385204611127,0.7920350074785407,-1.797639784264902,D0289
-1.57882,-0.0335513,0.0234214,10.543,1.3847616116205852,1.175764763355255,1.4413258700535214,1.183933506011963,,,,,0.0054547562126242,-0.1539539790163151,-0.0009286672648158,D0290
0.23424,-0.168849,0.0294963,9.106,1.3278499007225038,1.7680290758609771,1.0816113116412327,0.695507845878601,,,,,-0.019339075499753,1.418020182688313,0.5407475507308845,D0294
-0.99687,-0.0968893,0.0100635,8.96,0.8029472132523855,0.7555299480756124,0.6403641978214527,1.119491927898847,,,,,-0.0099364974931459,-0.0838923736445281,-0.1669915883612702,D0296
1.0131,0.00473296,0.0287697,8.613,1.3338079531987508,1.8174099425474803,1.0412922902353878,0.6579860697189966,,,,,-0.0092168471374036,-0.294432657610612,0.0911501138907624,D0297
-2.13003,-0.0418007,0.0248984,10.742,1.3530442476272584,1.1923558334509532,1.0810153381577854,1.2043319153785703,,,,,-0.0129737925004479,-0.4124084577033824,0.1518982613633852,D0299
-1.04411,0.00221841,0.0240783,11.091,1.3413806200027465,1.1775638500849406,1.145501009349165,1.1657449305057526,,,,,-0.004424698385267,-0.0324002846315483,0.0489241553441388,D0300
-2.91313,0.00333234,0.0304363,11.152,1.3839552561442057,1.6884905775388082,1.0956537908521191,0.6573760032653808,,,,,-0.0101042192848381,-0.2141528415947937,-0.0279480164390406,D0301
-0.870237,0.0117436,0.0176618,9.873,1.308771550655365,1.161137181520462,1.234058649375521,0.9973564491822168,,,,,0.0079634839096054,0.0947239914247655,-0.101358336105477,D0302
0.16787,-0.0486831,0.00938659,10.409,2.496803116798401,0.4478849957386652,0.6966308160074826,0.8004406082630158,,,,,-0.0009193959490413,-0.1057593907414409,0.1197441654803697,D0303
