category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_direction_different_z,P1078,P1499,0.25865,0.41636482135173314,0.9475322082595078,True
same_direction_different_z,P0951,P1423,0.22220000000000004,0.41654980693451005,0.9731373326171516,True
same_direction_different_z,P0782,P1002,0.09246000000000001,0.4188693245993715,0.0,True
same_direction_different_z,P1295,P1616,0.35585,0.4222247882096359,0.9681048280493454,True
same_direction_different_z,P1001,P1329,0.13087000000000001,0.4222465381751051,0.9677419354838709,True
same_direction_different_z,P0666,P0743,0.047049999999999995,0.42337698927738304,0.8774880484071798,True
same_direction_different_z,P1083,P1374,0.13087999999999997,0.42369322923100416,0.9547768830913044,True
same_direction_different_z,P0971,P1223,0.09702000000000002,0.43251794481044625,0.959525591367921,True
same_direction_different_z,P0787,P0976,0.07926,0.4379593821875129,0.9492801652200473,True
same_direction_different_z,P0749,P0839,0.05149000000000001,0.43811860527548685,0.9574819884145516,True
same_direction_different_z,P1278,P1341,0.030390000000000028,0.43899589704739383,0.9531759751869954,True
same_direction_different_z,P0841,P0930,0.03625999999999999,0.44121266394498937,0.9652441863143983,True
same_direction_different_z,P0886,P1229,0.12903,0.4431299202745183,0.9633813228139129,True
same_direction_different_z,P0873,P0974,0.03592999999999999,0.45056188328308205,0.9575312806222098,True
same_direction_different_z,P1296,P1529,0.20801999999999998,0.4505872124524249,0.974977327491494,True
same_direction_different_z,P0792,P0944,0.06373000000000001,0.4510294297842285,0.951327607716946,True
same_direction_different_z,P0789,P1406,0.27757,0.4551253106284755,0.9497286407998294,True
same_direction_different_z,P1128,P1228,0.04426000000000002,0.4563668924865509,0.9745134780773812,True
same_direction_different_z,P1027,P1306,0.10807,0.45691335066109223,0.9828693790149893,True
same_direction_different_z,P0748,P0866,0.06713000000000001,0.4588269873082982,0.9683387679624523,True
same_direction_different_z,P0768,P1333,0.23140999999999998,0.4593396807541597,0.9718232837353611,True
same_direction_different_z,P1094,P1481,0.22727999999999998,0.4624580734809773,0.887453496917037,True
same_direction_different_z,P1202,P1413,0.12084,0.46332379536766344,0.9760673215653,True
same_direction_different_z,P0800,P1191,0.15416,0.46672547803670467,0.9725769895443709,True
same_direction_different_z,P1597,P1634,0.08190999999999993,0.4693860896442918,0.9475266495617836,True
same_direction_different_z,P0728,P1282,0.24828,0.4698805021836584,0.981547227319459,True
same_direction_different_z,P0878,P1048,0.058990000000000015,0.4727440179163976,0.9651397684251466,True
same_direction_different_z,P1376,P1435,0.048839999999999995,0.47321923309300623,0.9954956824897285,True
same_direction_different_z,P1050,P1216,0.06682999999999997,0.48054925772072193,0.9311728956758738,True
same_direction_different_z,P1126,P1294,0.06905,0.48502250111372963,0.9669336407474488,True
same_direction_different_z,P0846,P1516,0.36798,0.4894605371118273,0.9460954907964487,True
same_direction_different_z,P1136,P1307,0.07106000000000001,0.4902689290424975,0.9515025711248198,True
same_direction_different_z,P0907,P1020,0.04161000000000001,0.4932696057250544,1.0000000000000002,True
same_direction_different_z,P0943,P1092,0.05212,0.4957717131315086,0.965282662122788,True
same_direction_different_z,P0759,P0895,0.06483,0.4960317916015863,0.9945024702639602,True
same_direction_different_z,P1093,P1230,0.05723,0.496841574323633,0.9607105308181706,True
same_direction_different_z,P0797,P0880,0.04107000000000002,0.49792924262758836,0.9612139830092684,True
same_direction_different_z,P1042,P1187,0.05701999999999999,0.5049231886082892,0.8612443149346732,True
same_direction_different_z,P0758,P0833,0.037070000000000006,0.511420170518467,0.955606274416079,True
same_direction_different_z,P0721,P0959,0.12507000000000001,0.5144705028132457,0.95278446620394,True
same_direction_different_z,P1245,P1356,0.05575000000000002,0.5199544971690231,0.9445997161825997,True
same_direction_different_z,P0978,P1464,0.24343,0.5217729478422586,0.9574634633162038,True
same_direction_different_z,P1088,P1189,0.04199000000000003,0.5263047486021918,0.9512669648980863,True
same_direction_different_z,P1144,P1298,0.06403999999999999,0.5272984653390407,0.9572446555819476,True
same_direction_different_z,P0939,P1060,0.044029999999999986,0.5299819120899698,0.9355016886237311,True
same_direction_different_z,P1110,P1546,0.30518000000000006,0.5322559670211383,0.9192573024930342,True
same_direction_different_z,P0960,P1063,0.038599999999999995,0.5326731403541107,0.9637219876056401,True
same_direction_different_z,P0989,P1315,0.12894999999999998,0.5378672355766407,0.9684037555582594,True
same_direction_different_z,P1174,P1381,0.09476999999999997,0.5452738773469383,0.9059728345425518,True
same_direction_different_z,P0752,P1052,0.13015,0.5462454829492779,0.9414688716912717,True
same_direction_different_z,P1023,P1254,0.08957000000000001,0.5506469911274139,0.9517325405224715,True
same_direction_different_z,P0801,P0901,0.04509000000000002,0.5511064107160022,0.9573903992449344,True
same_direction_different_z,P0508,P0707,0.03931,0.5591027715074484,0.7003624471864925,True
same_direction_different_z,P1073,P1206,0.05297000000000002,0.5602703401380447,0.9523815947355572,True
same_direction_different_z,P0730,P0790,0.0509,0.5708333152177785,0.946010678664216,True
same_direction_different_z,P0952,P1039,0.03164,0.5825597134987944,0.9296559433445606,True
same_direction_different_z,P1275,P1480,0.15077999999999997,0.5836251873586155,0.9527932507984265,True
same_direction_different_z,P0842,P0928,0.035979999999999984,0.5849130404795718,0.9410294354946784,True
same_direction_different_z,P0762,P1151,0.15766999999999998,0.5858271209384145,0.8907000830213285,True
same_direction_different_z,P0756,P0958,0.09075,0.5865893595104618,0.9304259474589157,True
same_direction_different_z,P1453,P1577,0.1599,0.5881868526466447,0.9482379190013326,True
same_direction_different_z,P0887,P1142,0.09017,0.5929529167159937,0.9001264064370634,True
same_direction_different_z,P0894,P1291,0.15020999999999998,0.6011970752044993,0.9556381287742145,True
same_direction_different_z,P0718,P1343,0.28446,0.6012286838952156,0.9390893191361266,True
same_direction_different_z,P0763,P1214,0.18451,0.6022806292075741,0.9522318520309706,True
same_direction_different_z,P0829,P1089,0.09752,0.6076587749728912,0.932011128297295,True
same_direction_different_z,P0819,P1017,0.07771999999999998,0.6111378804531113,0.9497602220916852,True
same_direction_different_z,P1292,P1394,0.07032,0.6190646234044818,0.8578004213701221,True
same_direction_different_z,P1408,P1466,0.04903000000000002,0.6315054253070169,0.8800995598801922,True
same_direction_different_z,P0746,P0862,0.06881999999999999,0.6369108464753747,0.9888992743362796,True
same_direction_different_z,P0852,P0963,0.04091,0.6371758240576211,0.9215713955353095,True
same_direction_different_z,P0980,P1285,0.11862999999999999,0.6422713052760798,0.9104537784139144,True
same_direction_different_z,P0953,P1103,0.05481999999999998,0.6516367110100119,0.9520772172135444,True
same_direction_different_z,P1124,P1358,0.10699999999999998,0.6578962988800666,0.9385021236101082,True
same_direction_different_z,P1081,P1217,0.05540999999999999,0.6603276280373238,0.955039368403008,True
same_direction_different_z,P0969,P1069,0.03655,0.6651816889078982,0.926372344723496,True
same_direction_different_z,P0774,P0981,0.08832,0.6694092023325963,0.9082055440236135,True
same_direction_different_z,P0882,P1273,0.14937,0.6695675675852122,0.9382544087914629,True
