x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
1.06352,0.001725,0.0697224,9.01416,0.4998004933198293,2.1583870492656327,,,,,,,-0.0185721661480505,0.1083392585058526,-0.2566652365858317,P0197
-0.524383,0.0068,0.1248,10.1323,0.6042051474253337,1.4275128179285104,,,,,,,0.0173929000093596,-0.0835264922147827,-0.0956880229132366,P0198
-1.25264,-0.149074,0.0477741,10.2599,1.5757678548494976,5.16704538250022,,,,,,,0.0114725562098496,0.0471015246099262,0.1189235189158353,P0199
-1.76294,-0.141115,0.0525855,11.5,1.5965105175971983,5.150698997909706,,,,,,,0.1189418106396263,-0.0162870953080245,1.7681444724439643,P0200
0.88145,-0.086914,0.0849594,10.1288,0.5204344073931376,1.5766332432530086,,,,,,,0.1109247313246334,-0.1397335766874577,0.3443977395800175,P0201
0.53614,-0.018974,0.0849594,10.1288,0.5204344073931376,1.5766332432530086,,,,,,,0.0673791401189746,-0.4717244950032124,1.8232174912045596,P0202
-1.58413,0.027876,0.12766,10.1993,0.4350487649440765,1.5251853324536828,,,,,,,0.0580684235692477,-0.7404684788975149,-0.1913139374591992,P0203
0.30392,-0.101615,0.0180841,10.2053,3.9719630002975466,1.098190793390888,,,,,,,0.0055031064967835,0.1691435221234812,-0.2572638788115,P0204
1.57087,-0.073609,0.0341697,10.8086,0.7885920763015747,0.9661751711820672,,,,,,,0.0072969564663286,-0.440903641974097,0.3082086505892221,P0205
1.17396,-0.106794,0.0341697,10.8086,0.7885920763015747,0.9661751711820672,,,,,,,0.0155240561800017,-0.0709787200598066,-0.021913312804827,P0206
0.52807,0.012312,0.0926831,7.0,0.4441910286744435,0.3748259139866731,,,,,,,0.1201082582937009,-0.2236008903576765,0.3670196577077149,P0207
1.26874,-0.066181,0.009941,7.76651,2.3759490609169007,1.0586452049492727,,,,,,,0.0121113150286481,-0.296817588404118,-0.234691971927532,P0208
-1.30935,0.24779,0.0128674,10.31,2.167641560236613,0.7963079197424457,,,,,,,-0.0519034482317044,0.0889393423766795,-0.3625345773252775,P0209
-1.28649,0.10814,0.13388,10.2421,0.6625605404376984,2.436584102350503,,,,,,,0.0097474116179448,-6.991321311455856e-05,-0.1042902090339339,P0210
0.55558,-0.032516,0.0667434,9.7636,0.3967616061369578,1.0105751345209169,,,,,,,0.0063391739338907,0.0044107713039887,-0.0027163453778484,P0211
-0.184161,0.11788,0.0846243,7.0,0.4766664445400238,1.3982823863225249,,,,,,,0.0552035761218784,-0.0921640334655477,0.5226299513014965,P0212
-0.120328,-0.086667,0.0770365,10.6697,0.7684472878774007,3.3199273442730384,,,,,,,0.06280078014616,-0.2760574034339109,-0.1545735707113635,P0213
0.51566,-0.077829,0.0288331,10.4452,0.7947696705659231,0.7756052701545448,,,,,,,-0.0231927522664552,0.1708659026617849,-0.4630571031448198,P0214
0.12662,-0.02286,0.11479,9.56317,0.5517887830734253,2.584752473553722,,,,,,,-0.0028408907439857,0.4811269767339749,-0.3481650875110063,P0215
-0.877386,-0.020215,0.016838,9.75333,1.8093602975209555,0.9543002643400614,,,,,,,-0.0519861340692168,-0.5428071261228775,-0.3455828939331695,P0216
0.56889,0.11732,0.0633909,10.123,0.6833757956822714,1.021523038240549,,,,,,,0.0039464557236681,0.0710229647264425,-0.0655685004676343,P0217
0.39336,0.062705,0.0633909,10.123,0.6833757956822714,1.021523038240549,,,,,,,0.0554720905209502,0.0647983632860398,-0.2157893723269808,P0218
-1.98709,-0.099458,0.0595594,11.0223,0.5709892610708872,5.701050852875499,,,,,,,-0.0356890483783405,-0.4478194366690997,-0.0256378888370818,P0219
-1.01696,-0.063568,0.0633805,10.3088,0.5600073397159576,5.42884324436794,,,,,,,0.0036329235687681,0.0114711232234965,0.1076071600982686,P0220
-1.19643,-0.110187,0.0633805,10.3088,0.5600073397159576,5.42884324436794,,,,,,,0.0510938152241058,-0.0549144152788365,0.1888200231769587,P0221
